4.771315213938727151e-01
4.500935714519913589e-01
4.446521792639455684e-01
4.414263500489304382e-01
4.393201631703678167e-01
4.392154512595121130e-01
4.365515149171954601e-01
4.359510399669979663e-01
4.352712491286994112e-01
4.345952185889019326e-01
4.344601021474284175e-01
4.343692630784032893e-01
4.335075812549019636e-01
4.324297037238077901e-01
4.329286012960672503e-01
4.319877782733504978e-01
4.324366325875501627e-01
4.320738592817757739e-01
4.316214043882224960e-01
4.320911123493218486e-01
4.322486878297722712e-01
4.305599869784800804e-01
4.308460906616367048e-01
4.314602030974909463e-01
4.309542657333059190e-01
4.311672397887985619e-01
4.311512132624054083e-01
4.310420526877994929e-01
4.304711163696350873e-01
4.308649632624103609e-01
4.307451629897713352e-01
4.301644813169567816e-01
4.314552968046703740e-01
4.311670709304392668e-01
4.303902048956534943e-01
4.299938883207915508e-01
4.301950481964965101e-01
4.298222230212405126e-01
4.302008937106073239e-01
4.295904177132590096e-01
4.296089429172392227e-01
4.318459219541083693e-01
4.286817733022414978e-01
4.293935520223254865e-01
4.288992973202800374e-01
4.298378879804701236e-01
4.286655290460215650e-01
4.288940920316364758e-01
4.285950497432943762e-01
4.299624607017361599e-01
4.290995917783330116e-01
4.286967683392302608e-01
4.281865530057259450e-01
4.282972062946208136e-01
4.291616079460318089e-01
4.291310820450580654e-01
4.284191855787575220e-01
4.283375170678249133e-01
4.279195007325067857e-01
4.282630480727359079e-01
4.291064042754468844e-01
4.283473003669611145e-01
4.283483275264804990e-01
4.333843354820849925e-01
4.303197580536466393e-01
4.295228304373897577e-01
4.286475712227540424e-01
4.285317343149155356e-01
4.276219739033198519e-01
4.277009928037079356e-01
4.280606868862091852e-01
4.284273729160328892e-01
4.278004304131227675e-01
4.276516465402549483e-01
4.279835876797843386e-01
4.284647073801924888e-01
4.272437318409634255e-01
4.285022938322099462e-01
4.284166339550432023e-01
4.273125069979147317e-01
4.271497809955151492e-01
4.276376509702460860e-01
4.278423553908322075e-01
4.272940922343272940e-01
4.273193396458995208e-01
4.283953984016716232e-01
4.288642082226138963e-01
4.270886837473665265e-01
4.273798885610129994e-01
4.265085545305487558e-01
4.266345328227701406e-01
4.266344861976429370e-01
4.273339181009607746e-01
4.269173122967940270e-01
4.269581299086498971e-01
4.269106609559606413e-01
4.278870562416576262e-01
4.269779742027642322e-01
4.262347481895123469e-01
4.276035502503789942e-01
